cpu_pct,gpu_power_w,gpu_sm_mhz,gpu_temp_c,gpu_util_pct,loadavg1,mem_avail_gib,rss_gib,t
5.67,68.22,2398.0,85.0,96.0,1.33154296875,101.38,2.278,676.99
5.68,67.19,2392.0,84.0,96.0,1.33154296875,101.38,2.278,679.03
5.52,69.51,2398.0,85.0,96.0,1.3046875,101.39,2.278,681.09
5.61,68.27,2398.0,83.0,96.0,1.3046875,101.39,2.278,683.14
5.62,67.4,2398.0,83.0,96.0,1.3046875,101.39,2.279,685.19
5.61,65.85,2398.0,83.0,94.0,1.2802734375,101.39,2.279,687.25
5.74,67.74,2392.0,83.0,96.0,1.2802734375,101.39,2.279,689.3
5.57,66.71,2398.0,82.0,95.0,1.2578125,101.4,2.279,691.35
5.71,65.63,2398.0,84.0,96.0,1.2578125,101.4,2.279,693.4
5.75,63.95,2398.0,82.0,96.0,1.2578125,101.4,2.279,695.46
5.66,70.27,2398.0,83.0,96.0,1.23681640625,101.4,2.279,697.53
5.66,64.83,2398.0,83.0,96.0,1.23681640625,101.39,2.28,699.58
5.77,65.44,2398.0,83.0,96.0,1.29833984375,101.39,2.28,701.64
5.66,66.06,2392.0,85.0,96.0,1.29833984375,101.4,2.28,703.7
